network,station,location,channel,date,ok,n_traces,coverage_fraction,sample_rates,error,distance_km,lat,lon,metadata_start_date,metadata_end_date
IV,ECNV,,BHZ,2008-05-10,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,BHZ,2008-05-11,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,BHZ,2008-05-12,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,BHZ,2008-05-13,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-12,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-13,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-14,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-15,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-16,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-17,False,2,0.74025,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-18,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-19,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-20,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-21,True,2,0.9951833333333333,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-22,True,1,1.0,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-23,True,3,0.9903666666666667,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-24,True,6,0.9867499999999999,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-25,True,15,0.9277666666666666,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-26,True,20,0.8968833333333334,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-27,True,21,0.9002333333333333,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-28,True,25,0.8751666666666668,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-29,True,4,0.98555,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-04-30,True,6,0.98425,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-01,True,3,0.9913166666666666,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-02,True,13,0.9396666666666665,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-03,True,24,0.8859333333333335,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-04,True,43,0.8249,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-05,False,44,0.6977833333333333,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-06,False,60,0.49455000000000005,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-07,False,16,0.05223333333333333,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-08,False,68,0.37473333333333336,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-09,False,33,0.08848333333333333,100.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-10,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-11,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-12,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,HHZ,2008-05-13,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-12,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-13,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-14,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-15,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-16,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-17,False,2,0.7383333333333333,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-18,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-19,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-20,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-21,True,2,0.9933333333333333,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-22,True,1,1.0,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-23,True,3,0.9866666666666667,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-24,True,6,0.9783333333333334,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-25,True,14,0.9116666666666666,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-26,True,21,0.8583333333333333,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-27,True,21,0.8616666666666667,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-28,True,23,0.8483333333333334,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-29,True,5,0.9733333333333334,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-04-30,True,6,0.9766666666666667,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-01,True,4,0.985,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-02,True,14,0.9133333333333333,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-03,True,26,0.8333333333333334,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-04,False,36,0.7716666666666666,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-05,False,40,0.635,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-06,False,44,0.4083333333333333,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-07,False,15,0.028333333333333332,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-08,False,53,0.28,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-09,False,30,0.03666666666666667,1.0,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-10,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-11,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-12,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,LHZ,2008-05-13,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-12,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-13,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-14,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-15,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-16,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-17,True,1,0.8,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-18,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-19,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-20,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-21,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-22,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-23,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-24,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-25,True,3,0.9333333333333333,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-26,True,7,0.8,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-27,True,6,0.8166666666666667,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-28,True,6,0.8333333333333334,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-29,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-04-30,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-01,True,1,1.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-02,True,5,0.8666666666666667,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-03,False,6,0.7833333333333333,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-04,False,12,0.6333333333333333,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-05,False,16,0.43333333333333335,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-06,False,21,0.016666666666666666,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-07,False,3,0.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-08,False,20,0.03333333333333333,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-09,False,4,0.0,0.1,,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-10,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-11,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-12,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,ECNV,,VHZ,2008-05-13,False,0,0.0,,No data available for request.,30.381062858204213,37.5956,14.7125,2007-01-30,2017-09-09
IV,MMME,,BHZ,2008-04-12,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-13,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-14,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-15,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-16,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-17,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-18,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-19,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-20,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-21,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-22,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-23,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-24,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-25,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-26,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-27,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-28,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-29,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-04-30,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-01,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-02,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-03,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-04,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-05,True,1,0.9999166666666668,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-06,True,1,0.9999166666666668,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-07,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-08,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-09,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-10,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-11,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-12,True,1,1.0,20.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,BHZ,2008-05-13,False,0,0.0,,No data available for request.,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-12,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-13,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-14,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-15,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-16,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-17,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-18,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-19,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-20,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-21,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-22,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-23,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-24,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-25,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-26,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-27,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-28,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-29,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-04-30,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-01,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-02,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-03,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-04,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-05,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-06,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-07,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-08,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-09,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-10,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-11,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-12,True,1,1.0,100.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,HHZ,2008-05-13,False,0,0.0,,No data available for request.,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-12,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-13,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-14,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-15,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-16,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-17,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-18,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-19,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-20,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-21,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-22,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-23,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-24,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-25,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-26,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-27,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-28,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-29,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-04-30,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-01,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-02,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-03,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-04,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-05,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-06,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-07,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-08,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-09,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-10,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-11,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-12,True,1,1.0,1.0,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,LHZ,2008-05-13,False,0,0.0,,No data available for request.,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-12,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-13,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-14,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-15,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-16,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-17,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-18,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-19,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-20,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-21,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-22,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
IV,MMME,,VHZ,2008-04-23,True,1,1.0,0.1,,30.56631165703795,37.9352,15.2539,2004-07-12,2012-05-16
