run,backend,lag,f_test_rejected,f_stat,critical_f,p_value,rss_reduced,rss_full,rss_reduction_ratio,gamma_2,hierarchical_f_rejected,hierarchical_f_stat,hierarchical_f_p_value,hierarchical_gamma_2,hierarchical_rss_reduced,hierarchical_rss_full,hierarchical_residual_lag1,hierarchical_effective_n,hierarchical_denominator_df,hierarchical_reason,newey_west_6_lag,newey_west_6_standard_error,newey_west_6_test_statistic,newey_west_6_p_value,newey_west_6_rejected,newey_west_6_reason,newey_west_12_lag,newey_west_12_standard_error,newey_west_12_test_statistic,newey_west_12_p_value,newey_west_12_rejected,newey_west_12_reason,newey_west_24_lag,newey_west_24_standard_error,newey_west_24_test_statistic,newey_west_24_p_value,newey_west_24_rejected,newey_west_24_reason,trigger,cause,trigger_source,reason,experiment_type,split_id,fit_min_I2_length,min_I2_values,n_min_I2_values,split_timestamp,case_pre_days,case_post_days,reference_days,alpha,pcmci_pc_alpha,pcmci_plus_pc_alpha,pcmci_alpha_level,pcmci_fdr_method,conditional_independence_test,newey_west_lags,bh_adjusted_p_value,f_test_rejected_after_bh,hierarchical_f_bh_adjusted_p_value,hierarchical_f_rejected_after_bh,newey_west_6_bh_adjusted_p_value,newey_west_6_rejected_after_bh,newey_west_12_bh_adjusted_p_value,newey_west_12_rejected_after_bh,newey_west_24_bh_adjusted_p_value,newey_west_24_rejected_after_bh,backend_label,trigger_source_label,reference_criterion,cause_label,trigger_label
hmml,hmml,9,True,8.061864867078825,4.042652128566653,0.006609946629827706,70.71419254267181,60.54527886462565,0.14380300916127728,-0.4875930052441522,True,13.630208418871595,0.0005783481029512203,-0.6781819989646897,70.05692437776766,54.307506631136874,0.9020101225031021,51.0,47.0,,6.0,0.13438512345344497,-5.046555612233613,7.185663319885225e-06,True,,12.0,0.1414101366420222,-4.7958513800287035,1.6716667285780915e-05,True,,24.0,0.11714494205773755,-5.789255490266342,5.602183277378994e-07,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.027641594997461317,True,0.006651003183939033,True,0.00022036034180981356,True,0.00019224167378648053,True,4.685462377444249e-06,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,9,True,21.832667118507587,4.042652128566653,2.4350440269432283e-05,31.6961545150138,21.786586127933315,0.31264260724077836,0.3740394753457828,True,26.889204899599388,4.481041063217092e-06,0.3509044227241063,23.82998810697974,15.15795768204457,0.5934715654885928,51.0,47.0,,6.0,0.08426572527095394,4.164260398825069,0.00013233081948706073,True,,12.0,0.07514706313483188,4.669569349563262,2.546504738373444e-05,True,,24.0,0.0761476625662095,4.608210034273856,3.1206887108137144e-05,True,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.00028003006309847123,True,0.00020612788890798624,True,0.0019195486163735604,True,0.00026030937325595204,True,0.00015110703231308514,True,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,9,False,0.4490159493689572,4.042652128566653,0.5060137562003507,49.014615919719226,48.560358101084745,0.009267803289094576,0.05882969904694466,False,0.1182963172181897,0.7324237144622254,0.03288845896051795,48.17321295411349,48.052268138055766,0.9296522308817051,51.0,47.0,,6.0,0.1178494069866368,0.2790719088153515,0.7814139796135494,False,,12.0,0.09950543249403518,0.3305192303193038,0.7424765754972847,False,,24.0,0.08579642740287317,0.38333133390373053,0.7032025708618213,False,,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.6419820011502395,False,0.852949135829427,False,0.8965426032118136,False,0.8646562651360784,False,0.8189194496112349,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,9,False,3.611807056349848,4.042652128566653,0.06338550868232289,9.437119817365847,8.776707832356935,0.06998024797710477,0.08445503113264134,False,0.8176643341657068,0.3704757151836202,0.04896478510551056,8.689233883706546,8.540651205383327,0.5453756949799813,51.0,47.0,,6.0,0.07412953760859853,0.6605300219737372,0.5121383569128077,False,,12.0,0.0833779480468175,0.5872630144125923,0.5598378605967529,False,,24.0,0.0898918343019846,0.5447078200787092,0.5885298654811262,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.15345965259930805,False,0.541012155506239,False,0.6610355848556169,False,0.6688971840896268,False,0.6941634310803027,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,10,False,1.333617942061779,4.0470998945817005,0.2540003977933649,10.453047917307115,10.164628120790686,0.02759193287910718,-0.06368411789758542,True,8.559029729923525,0.005324221695526675,-0.13513205564500977,7.55514694555271,6.369921921555253,0.6181666027291557,50.0,46.0,,6.0,0.04888412284103159,-2.7643342621581164,0.008178535877571063,True,,12.0,0.03339237600980179,-4.046793663480069,0.00019677599705750074,True,,24.0,0.026179893656832327,-5.161673206787206,5.09959580071773e-06,True,,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.4099655543331504,False,0.044529854180768554,True,0.03455450957960802,True,0.0011314619830806293,True,3.3511629547573656e-05,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,10,False,0.004230443532080147,4.0470998945817005,0.9484165383185111,4.528822520953702,4.5284149208768385,9.000133588321024e-05,0.002488194743615654,False,0.022735209406195736,0.8808069654272888,-0.008036297434639517,4.522574410192432,4.520340260574792,0.13645164473045224,50.0,46.0,,6.0,0.04783065284749005,-0.1680156334111427,0.8673075183244718,False,,12.0,0.04442961238030144,-0.1808770548311723,0.8572586670662371,False,,24.0,0.02782839197308129,-0.2887805174806045,0.7740467553309629,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.9694924613922559,False,0.9104970878574221,False,0.8965426032118136,False,0.8786922306980922,False,0.8577142074101031,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,10,False,0.794522168324963,4.0470998945817005,0.3772768561505503,16.231201968805184,15.961379210930179,0.016623707744723926,0.21312989594905857,False,1.1492958573236411,0.28928895708298963,0.2591506790168756,15.910045600253717,15.522227518016937,0.2617073776111377,50.0,46.0,,6.0,0.2285580965832491,1.1338503552967925,0.26273199824456933,False,,12.0,0.19930542920452668,1.3002690395901655,0.19998607143151476,False,,24.0,0.15727319486411892,1.6477739848851987,0.10621401994560702,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5339918579361634,False,0.43630465658418105,False,0.39625153833607174,False,0.2971326471787092,False,0.16562186161009906,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,11,True,5.4995204498413175,4.051748692149202,0.023391339450795537,19.710347689006326,17.605523037391404,0.10678779922227921,-0.66551185445788,True,6.890711658243104,0.011794602289121128,-0.778852791646141,19.634963921989986,17.027582552901627,0.02166235091530091,49.0,45.0,,6.0,0.17104921236529932,-4.553384262201645,4.002903202515123e-05,True,,12.0,0.13702600447774405,-5.683977976404058,9.174771504666732e-07,True,,24.0,0.09957395909429201,-7.821852206444888,6.270036845979231e-10,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.07889442079462315,False,0.07750738647136741,False,0.0007365341892627826,True,2.1101974460733486e-05,True,1.1536867796601785e-08,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,11,True,12.07755101144899,4.051748692149202,0.0011243675282311886,31.065914670503886,24.605584256840817,0.2079555835449761,-0.3756094698183471,True,6.555640629117706,0.013881796725908708,0.4902902764588047,17.92104043145592,15.64226163373576,-0.3937660633572731,49.0,45.0,,6.0,0.1447288890643912,3.387646237239271,0.0014736916636432645,True,,12.0,0.11213958530443371,4.372142764107581,7.189345721479106e-05,True,,24.0,0.07631439834178405,6.424610389548972,7.298756143260458e-08,True,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.006896120839817957,True,0.07794362894400741,False,0.010049817908651653,True,0.0005087844664431368,True,7.460950724221801e-07,True,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,11,False,0.9117149510904579,4.051748692149202,0.34465091481250265,66.63965008584228,65.34452869916855,0.019434696685913102,-0.1107055857240941,True,6.153140939040248,0.01692411106843728,-0.6859772974585152,66.6396480949649,58.62365651890475,0.802899851451197,49.0,45.0,,6.0,0.4173654552353858,-1.643589062903248,0.10723096066155857,False,,12.0,0.44143985160489,-1.5539541683076181,0.12720092654858722,False,,24.0,0.3360169068106767,-2.0414963757910494,0.04709073378016375,True,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5198013797172171,False,0.07794362894400741,False,0.2242101904741679,False,0.22080160834849102,False,0.09217760654840564,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,12,True,35.0439344891337,4.056612461101311,4.1067176884599006e-07,17.014755993746103,9.5655470287073,0.4378087448198971,-0.5695913683991796,True,4.201077487122504,0.046387996448216846,0.32803316367732593,5.5476469628448495,5.06412883467982,0.5143847104457098,48.0,44.0,,6.0,0.16778187312373471,1.9551168285945295,0.05693983818492914,False,,12.0,0.12088520502842147,2.7135923176057952,0.009466532132105729,True,,24.0,0.08417506892400119,3.897034690562546,0.00032810742285784944,True,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",1.0231815941324796e-05,True,0.12552046097752792,False,0.15874136706101458,False,0.033212237843006705,True,0.0013720855864964613,True,HMML,Lagged,AIC,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,12,False,0.7742170821546173,4.056612461101311,0.3835905417875307,16.868786417637295,16.583470721766133,0.016913824670448618,0.17723275946916342,True,29.042906554429713,2.64200927083388e-06,-1.24933714788659,11.987593865681166,7.221154729062238,0.5289492168951331,48.0,44.0,,6.0,0.16316284354403846,-7.656995433212021,1.2602535612844452e-09,True,,12.0,0.14307912639393622,-8.73179183696454,3.6806895093962927e-11,True,,24.0,0.10190810894110083,-12.259447858154852,8.72230195925531e-16,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.5347019673401944,False,0.00020612788890798624,True,1.1594332763816896e-07,True,3.3862343486445892e-09,True,8.024517802514886e-14,True,HMML,Lagged,AIC,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,12,False,2.6920677239189437,4.056612461101311,0.10782118874817426,64.06297386878347,60.44681981044475,0.056446865325757184,-0.1823979882573927,True,7.02368414918341,0.011134641447599207,-0.7981496546349032,63.225483344208534,54.5221560052656,0.8999248529788814,48.0,44.0,,6.0,0.4236002378587892,-1.8842049255434394,0.06615478274317797,False,,12.0,0.4556871881780223,-1.7515297233309353,0.08682305305647939,False,,24.0,0.3444816110273234,-2.316958667995767,0.025222398010337592,True,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.21192568473272164,False,0.07750738647136741,False,0.17900705918742274,False,0.18477365575286,False,0.061064753077659434,False,HMML,Lagged,AIC,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,6,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,7,True,6.5490437203120155,4.034309706802996,0.013566751010220948,8.244877027169725,7.290023389209165,0.11581175011027896,0.12667979722261966,False,1.1602011265762804,0.28669836702965434,0.07359710320253346,7.275115541723903,7.106842746601305,0.2071923671526809,53.0,49.0,,6.0,0.09303152259425183,0.7910985561691841,0.43269912589530324,False,,12.0,0.06662144894956569,1.1047058321749883,0.27468222627704786,False,,24.0,0.04454577748444813,1.6521678901715828,0.10489506735091203,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,GNSS_deformation_rate_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.05200587887251363,False,0.43630465658418105,False,0.5769321678604044,False,0.3887809971921293,False,0.16562186161009906,False,PCMCI,Lagged,,Lagged GNSS deformation change,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,7,True,5.083427583494287,4.034309706802996,0.028567042986240812,5.5904600294468,5.074538999023708,0.09228597069034848,-0.11682187899979814,False,1.6106874914959097,0.21039056145867205,-0.07167746496277791,4.912818995206947,4.756468301395626,0.042181949714872165,53.0,49.0,,6.0,0.04689282618290141,-1.528537961930598,0.1328093473201618,False,,12.0,0.042194467938127714,-1.6987408175849708,0.09570990511177384,False,,24.0,0.037519913471968404,-1.910384601934891,0.06194489500465936,False,,GNSS_deformation_rate_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.08619499887412767,False,0.3652062576263741,False,0.2599672330522316,False,0.18477365575286,False,0.11174373216526787,False,PCMCI,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Lagged GNSS deformation change
pcmci,pcmci,12,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI,Lagged,AIC,,Pressure drop
pcmci_plus_tau0,pcmci_plus,7,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spectral_log_ratio_4p5_8_over_8_16_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci_plus_tau0,pcmci_plus,9,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,PCMCI+ with eligible exploratory τ=0 triggers,Lagged,,,Pressure drop
hmml,hmml,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rainfall_mm_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",,False,,False,,False,,False,,False,HMML,Lagged,,,Rainfall
hmml,hmml,4,True,10.017932406256376,4.0470998945817005,0.002719485604878597,4.6363274853761505,3.8217343670071218,0.1756979249068166,0.11586498367993024,False,0.6053405316049045,0.4405312116918688,0.037442970545385826,3.4509507085004065,3.406127512004088,0.36619983891492,50.0,46.0,,6.0,0.03718296420028969,1.0069926201605548,0.3192061857996195,False,,12.0,0.04069885851505941,0.9200005088971024,0.3623720797997978,False,,24.0,0.040735045973232055,0.9191832156023703,0.36279478664137743,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.015637042228051932,True,0.6211951726869017,False,0.45179952451638455,False,0.48679492211984565,False,0.48914004888686763,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,4,False,4.023499818490564,4.0470998945817005,0.05064570197077294,3.282254330180447,3.0234294798918535,0.07885581806037686,0.2188500910108194,False,3.075009370883061,0.08616553788978511,0.1956385701277545,3.1572710242672164,2.959438398038529,0.28366760322533485,50.0,46.0,,6.0,0.13297895818520464,1.4711994498804957,0.1480455311654825,False,,12.0,0.1321672727135241,1.4802346005263047,0.14562764954038032,False,,24.0,0.13440477138361046,1.4555924474539228,0.15229658568734353,False,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.13312584518031745,False,0.19818073714650575,False,0.2779630381066202,False,0.24359534104936345,False,0.222401363225962,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,4,False,1.7831533506985053,4.0470998945817005,0.18819413057396203,2.9541148165993714,2.8461341025258347,0.03655264631787016,-0.12277740876521125,False,0.5681480544095437,0.4548368389365479,-0.060109827372721414,2.0510670276755314,2.026043276679982,-0.2080459018159012,50.0,46.0,,6.0,0.04919482462982891,-1.2218729881653907,0.22798037909609092,False,,12.0,0.04411721557999151,-1.3625027459798038,0.17967326659696636,False,,24.0,0.03595288109633252,-1.6719057149178818,0.10133277230569877,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.35334408189396954,False,0.6236382170737693,False,0.36162404960069594,False,0.2754990087820151,False,0.16562186161009906,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,5,False,1.6543387936332383,4.051748692149202,0.20480583553440548,2.390711939718457,2.3077174505197773,0.03471538658415428,-0.19206389173788102,True,5.695406291168325,0.021275090679814514,-0.49096493151396653,2.3796365524131247,2.112294834832909,0.321575475555293,49.0,45.0,,6.0,0.19838739903122005,-2.4747788111114044,0.01716599513692376,True,,12.0,0.1334512381430278,-3.678983712296244,0.0006231958171645185,True,,24.0,0.09749206270877167,-5.035947726130046,8.160570740476098e-06,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.3768427373833061,False,0.07794362894400741,False,0.06317086210387944,False,0.0030175797462702997,True,4.692328175773756e-05,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,5,False,0.2873524797307616,4.051748692149202,0.5945049422129625,2.796950783180029,2.7795872767322662,0.006208012866075961,0.01799456891450202,False,0.40817533264492,0.5261358060813464,-0.02847202551044087,2.6617659471247785,2.6378392600704874,0.4945735652609957,49.0,45.0,,6.0,0.04362838078813569,-0.652603305373725,0.5173321968435263,False,,12.0,0.04632707992667604,-0.614587095830448,0.5419226664606638,False,,24.0,0.039439689590264664,-0.7219130222938909,0.47408271175119654,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.6923348694125638,False,0.6722846411039426,False,0.6610355848556169,False,0.6688971840896268,False,0.5815414597481344,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,5,False,0.08162498024223674,4.051748692149202,0.7763898681290013,1.6702020329481775,1.6672435824161402,0.0017713129751225987,-0.022757738180924733,False,0.03683779916066204,0.8486591436380904,-0.014469128206449855,1.4593209254172128,1.4581272765335767,-0.10503947197913845,49.0,45.0,,6.0,0.0769345041601474,-0.18807072800951335,0.8516667441384671,False,,12.0,0.06205081918981882,-0.23318190469311195,0.8166776082660812,False,,24.0,0.045995451468037706,-0.31457737112341355,0.7545365219589306,False,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.8210099754927371,False,0.8933169857742932,False,0.8965426032118136,False,0.8786922306980922,False,0.8577142074101031,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,6,False,0.19853028266433004,4.056612461101311,0.658046095955841,2.5334425033590424,2.5223145960319626,0.0043924057136980705,0.06592963242563474,True,5.768762235520338,0.0206026612773073,-0.5266070688527347,2.258945026922885,1.997107758361509,0.1628112545721939,48.0,44.0,,6.0,0.1383183358708485,-3.8072108483465397,0.0004314588775607384,True,,12.0,0.09439315905833454,-5.578868999683483,1.3978414132200439e-06,True,,24.0,0.06781145411000232,-7.7657539683264085,8.772886123963737e-10,True,,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.7458014618588458,False,0.07794362894400741,False,0.0036085651577807214,True,2.5720282003248808e-05,True,1.3451758723411064e-08,True,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,6,False,0.1068546775444078,4.056612461101311,0.745269534697012,2.1118987260714093,2.106895800041784,0.002368923266946462,0.010217756929402579,False,0.3023401003626023,0.5851995551010357,-0.021878227338040977,2.0442117955500234,2.0302611284288536,0.3930040056661379,48.0,44.0,,6.0,0.035057021608360314,-0.6240754728811163,0.5358004781851411,False,,12.0,0.037051256683401756,-0.5904854327880867,0.5578861315992145,False,,24.0,0.029746936951989475,-0.7354783241498671,0.4659508120806284,False,,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.7972650836293617,False,0.7074110736572213,False,0.6752553971648353,False,0.6688971840896268,False,0.5792901988029434,False,HMML,Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,6,False,1.3779197220364348,4.056612461101311,0.24663113035127954,1.3959843119662887,1.354508663066111,0.029710684099134296,0.08528957448070398,False,1.220285369200758,0.2753089814730516,0.07940699816832238,1.3280586262752174,1.292220495271553,-0.007943980972447579,48.0,44.0,,6.0,0.0526009161383301,1.5096124554085242,0.13829066195782752,False,,12.0,0.04162985427149281,1.9074531861308606,0.06300258933683629,False,,24.0,0.03736133976886339,2.125378764775975,0.03920621181406215,True,,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,"[6, 12, 24]",0.40517971414853066,False,0.4358963867128424,False,0.26505710208583605,False,0.1471500739645334,False,0.08204136866108981,False,HMML,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
