station,time,teleseismic,background_seismic,effect_seismic,CO2_3,AirTemp_3,pressure_drop,WindSpeed,API,CO2_SO2
ESLN,2008-05-12 03:00:00+00:00,5.731319111146763e-07,1.0830765854513965e-06,1.9161624417334177e-07,0.174955,11.731833,0.37192499999991924,2.04918,0.2401621078138382,3.25
ESLN,2008-05-12 04:00:00+00:00,4.514140207793175e-07,1.0749675901842996e-06,2.2065348396451074e-07,0.166425,11.665077,0.05721900000003188,2.459016,0.2331540024231463,3.25
ESLN,2008-05-12 05:00:00+00:00,4.5348848407217464e-07,1.0093500923662067e-06,2.7531431011937215e-07,0.162411,13.243372,-0.7009349999999586,0.0,0.22149630230198897,3.25
ESLN,2008-05-12 06:00:00+00:00,3.048144744275231e-05,1.1376967455485215e-06,2.636773416714531e-07,0.162411,15.532138,-0.8439820000000964,9.016393,0.21042148718688952,4.2625
ESLN,2008-05-12 07:00:00+00:00,7.041900041287398e-05,1.1005380478717186e-06,2.2859623652076591e-07,0.166425,16.714667,-0.24318099999993592,18.032787,0.20990041282754504,4.2625
ESLN,2008-05-12 08:00:00+00:00,1.2761666031896749e-05,1.0313401281357701e-06,2.8968507268918466e-07,0.163415,17.258249,-0.47205800000006093,32.377049,0.2094053921861678,4.2625
ESLN,2008-05-12 09:00:00+00:00,4.581507749911681e-06,1.0082358569446526e-06,2.8149384026858395e-07,0.174955,16.366584,0.25748600000008537,42.622951,0.21393512257685943,4.2625
ESLN,2008-05-12 10:00:00+00:00,0.3235256931331928,0.006333288685320249,0.04814822315155685,0.166927,17.358383,-0.07152400000006764,52.868852,0.21823836644801645,4.2625
ESLN,2008-05-12 11:00:00+00:00,0.009542903925341859,1.0839246491425555e-06,2.7075689169234834e-07,0.191513,16.171085,0.42914300000006733,57.786885,0.22732644812561564,4.2625
ESLN,2008-05-12 12:00:00+00:00,5.854993492443444e-07,9.670122623521165e-07,2.2341733426909108e-07,0.163415,14.444974,-0.100133000000028,32.786885,0.21596012571933484,5.275
ESLN,2008-05-12 13:00:00+00:00,3.533115177588806e-07,9.325911677431201e-07,2.60580122128787e-07,0.166927,15.536906,0.35761999999999716,34.016393,0.2151621194333681,5.275
ESLN,2008-05-12 14:00:00+00:00,0.5048647740317888,0.006611220730278358,0.048106614342600114,0.162913,16.204463,0.27179100000000744,40.983607,0.2044040134616997,5.275
ESLN,2008-05-12 15:00:00+00:00,7.298159295107835e-06,1.0026898367280415e-06,2.7452879368363756e-07,0.167429,15.899294,0.1573519999999462,37.295082,0.1941838127886147,5.275
ESLN,2008-05-12 16:00:00+00:00,0.3441135905029719,0.006369121369960259,0.04812613870684818,0.167429,15.131604,0.4005339999999933,19.262295,0.18447462214918398,5.275
ESLN,2008-05-12 17:00:00+00:00,2.749078574129427e-07,1.0665377153853223e-06,2.3161453218324295e-07,0.162913,13.782186,0.24318200000004708,29.918033,0.17525089104172478,5.275
ESLN,2008-05-12 18:00:00+00:00,2.477405920187793e-07,9.342085742518001e-07,2.709879098528379e-07,0.183485,12.413694,0.41483800000003157,42.213115,0.20648834648963854,6.2875
ESLN,2008-05-12 19:00:00+00:00,2.3876144132438004e-07,9.513178626855318e-07,2.5504253627274347e-07,0.154885,13.086019,-0.48636199999998553,13.934426,0.1961639291651566,6.2875
ESLN,2008-05-12 20:00:00+00:00,0.3022084293847376,0.0067020417144133156,0.048157908582770054,0.179973,12.957276,0.1573519999999462,33.196721,0.18635573270689876,6.2875
ESLN,2008-05-12 21:00:00+00:00,5.6474039822545606e-05,9.488866918587954e-07,3.34804486198287e-07,0.171443,12.494755,0.25748699999996916,22.95082,0.17703794607155382,6.2875
ESLN,2008-05-12 22:00:00+00:00,2.7091380645864475e-07,1.0638762582885157e-06,4.1471657726341456e-07,0.175457,12.571047,0.5578860000000532,27.459016,0.16818604876797613,6.2875
ESLN,2008-05-12 23:00:00+00:00,2.3946223278898377e-07,1.030417877083753e-06,4.6481165966898395e-07,0.170941,12.551974,-0.2431810000000496,1.229508,0.1597767463295773,6.2875
ESLN,2008-05-13 00:00:00+00:00,2.2102158786157268e-07,1.0184825735295155e-06,2.9285725818530015e-07,0.174955,12.833302,0.35761999999999716,14.754098,0.15178790901309844,7.3
ESLN,2008-05-13 01:00:00+00:00,0.3079655365766577,0.013639538088368281,0.0482822377058881,0.178969,12.652108,0.5292770000000928,31.557377,0.1441985135624435,7.3
ESLN,2008-05-13 02:00:00+00:00,0.007769568861207225,1.0698277756505115e-06,3.298988749757908e-07,0.182983,12.199123,0.2574859999999717,8.606557,0.13698858788432133,7.3
ESLN,2008-05-13 03:00:00+00:00,2.9428931757192446e-07,1.0385158577990806e-06,4.991065765212235e-07,0.179471,12.027465,0.42914299999995364,22.131148,0.13013915849010527,7.3
ESLN,2008-05-13 04:00:00+00:00,8.394491154821641e-07,2.7714910442071586e-06,1.7719562172355372e-06,0.186495,12.037002,0.028610000000071523,22.95082,0.1236322005656,7.3
ESLN,2008-05-13 05:00:00+00:00,3.088139849966133e-07,1.1629736926193382e-06,6.255198046444662e-07,0.179471,12.551974,-0.17165700000009565,37.704918,0.11745059053731999,7.3
ESLN,2008-05-13 06:00:00+00:00,0.32559769615034095,0.013319618623465306,0.048255297545852255,0.192015,13.49609,-0.12874399999998332,14.754098,0.11157806101045398,8.55
ESLN,2008-05-13 07:00:00+00:00,0.3544902366241169,0.006538582391662102,0.048092431502263874,0.198537,13.310128,-0.04291399999999612,27.868852,0.11599915795993126,8.55
ESLN,2008-05-13 08:00:00+00:00,0.34876056996491767,0.006610935714818214,0.03425454567414632,0.183987,14.435438,-0.17165699999998196,26.639344,0.1251992000619347,8.55
ESLN,2008-05-13 09:00:00+00:00,1.0060944484211533e-05,3.3972481744281246e-05,2.496295970171612e-05,0.186997,13.829868,0.6008010000000468,32.377049,0.13893924005883795,8.55
ESLN,2008-05-13 10:00:00+00:00,9.887978011268839e-06,3.151235870124768e-05,2.5042990384956196e-05,0.183485,14.311463,-0.1859630000000152,52.04918,0.16199227805589606,8.55
ESLN,2008-05-13 11:00:00+00:00,3.4858741910277874e-06,2.5656221696417805e-05,2.187479643573361e-05,0.192015,13.63437,0.40053499999999076,39.754098,0.18889266415310124,8.55
ESLN,2008-05-13 12:00:00+00:00,0.5464836080828225,0.0163635151439304,0.09927611482057748,0.178969,13.047873,0.11443799999995008,9.836066,0.21444803094544618,9.8
ESLN,2008-05-13 13:00:00+00:00,0.3341106074506694,0.004693856637301758,0.03425433978682377,0.178969,13.047873,0.11443799999995008,9.836066,0.24872562939817386,9.8
ESLN,2008-05-13 14:00:00+00:00,3.251684014136213e-07,1.3911549714622637e-05,2.340743453586972e-06,0.183485,12.518596,0.5292769999999791,57.786885,0.27628934792826515,9.8
ESLN,2008-05-13 15:00:00+00:00,2.989045279705117e-07,1.200819793678555e-05,1.9559174187178186e-06,0.163415,12.246805,-0.4577529999999115,3.688525,0.3724748805318519,9.8
ESLN,2008-05-13 16:00:00+00:00,2.919117695518198e-07,1.1521024375917131e-05,1.9646457643275737e-06,0.170941,11.951173,0.07152399999995396,8.196721,0.39385113650525927,9.8
ESLN,2008-05-13 17:00:00+00:00,3.0945213021627245e-07,1.105027287677835e-05,1.7676199595939366e-06,0.170941,11.846271,-0.2002669999999398,36.885246,0.43415857967999627,9.8
ESLN,2008-05-13 18:00:00+00:00,3.12319107406625e-07,1.0099161129808297e-05,1.6450884301029894e-06,0.166927,11.817662,-0.5149730000000545,16.393443,0.44745065069599643,11.05
ESLN,2008-05-13 19:00:00+00:00,3.5898135748982073e-07,9.39327039201736e-06,1.64035837266452e-06,0.162913,11.955941,-0.41483800000003157,25.409836,0.45507811816119664,11.05
ESLN,2008-05-13 20:00:00+00:00,3.7896071606216603e-07,8.645152525303866e-06,2.5899076182347394e-06,0.178467,12.15144,-0.37192499999991924,14.344262,0.4573242122531368,11.05
ESLN,2008-05-13 21:00:00+00:00,0.44700744857833924,0.00965303869338387,0.05874885818148444,0.175457,12.04177,-0.04291399999999612,10.655738,0.46445800164047996,11.05
ESLN,2008-05-13 22:00:00+00:00,0.42487183652132926,0.006615515033135111,0.04810659340991413,0.182983,12.037002,0.2574859999999717,0.0,0.47123510155845594,11.05
ESLN,2008-05-13 23:00:00+00:00,4.7421991408544776e-07,6.252364104928958e-06,1.5590079048112495e-06,0.183485,11.979783,0.5721909999999752,0.0,0.44767334648053314,11.05
