time,teleseismic,local_event_rate_state,local_event_rate_response,CO2_3,pressure_drop,rainfall_mm
2008-05-12 12:00:00+00:00,5.432271788016393e-07,0.6931471805599453,0.0,0.163415,-0.100133000000028,0.0
2008-05-12 13:00:00+00:00,3.341533159646273e-07,0.6931471805599453,0.0,0.166927,0.35761999999999716,0.2
2008-05-12 14:00:00+00:00,3.107088544687753e-07,0.6931471805599453,0.0,0.162913,0.27179100000000744,0.0
2008-05-12 15:00:00+00:00,3.087256344270641e-07,0.6931471805599453,0.0,0.167429,0.1573519999999462,0.0
2008-05-12 16:00:00+00:00,2.682896203364424e-07,0.6931471805599453,0.0,0.167429,0.4005339999999933,0.0
2008-05-12 17:00:00+00:00,2.744494955700767e-07,0.6931471805599453,0.0,0.162913,0.24318200000004708,0.0
2008-05-12 18:00:00+00:00,2.4771633497524127e-07,0.6931471805599453,0.0,0.183485,0.41483800000003157,0.8
2008-05-12 19:00:00+00:00,2.386795983834705e-07,0.6931471805599453,0.0,0.154885,-0.48636199999998553,0.0
2008-05-12 20:00:00+00:00,2.3742327429735582e-07,0.6931471805599453,0.0,0.179973,0.1573519999999462,0.0
2008-05-12 21:00:00+00:00,2.1531719701966154e-07,0.6931471805599453,0.0,0.171443,0.25748699999996916,0.0
2008-05-12 22:00:00+00:00,2.703266874360027e-07,0.6931471805599453,0.0,0.175457,0.5578860000000532,0.0
2008-05-12 23:00:00+00:00,2.3946122217492097e-07,0.6931471805599453,0.0,0.170941,-0.2431810000000496,0.0
2008-05-13 00:00:00+00:00,2.209291708216957e-07,0.6931471805599453,0.0,0.174955,0.35761999999999716,0.0
2008-05-13 01:00:00+00:00,2.1591785705415492e-07,0.6931471805599453,0.0,0.178969,0.5292770000000928,0.0
2008-05-13 02:00:00+00:00,2.362101360862287e-07,0.6931471805599453,1.0986122886681098,0.182983,0.2574859999999717,0.0
2008-05-13 03:00:00+00:00,2.9435033553599243e-07,0.6931471805599453,1.0986122886681098,0.179471,0.42914299999995364,0.0
2008-05-13 04:00:00+00:00,8.393950207746342e-07,0.6931471805599453,1.0986122886681098,0.186495,0.028610000000071523,0.0
2008-05-13 05:00:00+00:00,3.0621219978648605e-07,0.6931471805599453,1.0986122886681098,0.179471,-0.17165700000009565,0.0
2008-05-13 06:00:00+00:00,2.9995697521511903e-07,0.6931471805599453,1.0986122886681098,0.192015,-0.12874399999998332,0.0
2008-05-13 07:00:00+00:00,4.481195003888319e-07,0.6931471805599453,1.3862943611198906,0.198537,-0.04291399999999612,0.2
2008-05-13 08:00:00+00:00,3.6893319585951954e-07,1.3862943611198906,1.791759469228055,0.183987,-0.17165699999998196,0.3
2008-05-13 09:00:00+00:00,1.0061060946942785e-05,1.3862943611198906,2.9444389791664403,0.186997,0.6008010000000468,0.4
