time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-15 21:00:00+00:00,-0.44607309500726733,-1.1835344199858853,-0.2862074265770891,-0.5042511361639764,-1.076076342097027,-0.6916464982486774,-0.4637239809227854
2008-04-15 22:00:00+00:00,-0.46971812154270653,-1.1835344199858853,-0.2862074265770891,-0.7559413900923919,-1.3767589092790093,-0.710192512591064,-0.4637239809227854
2008-04-15 23:00:00+00:00,-0.16488211907668285,-1.1835344199858853,-0.2862074265770891,-0.16295255506535095,0.34456993504253824,-0.6731004839062907,-0.4637239809227854
2008-04-16 00:00:00+00:00,-0.24438470508460228,-1.1835344199858853,-0.2862074265770891,-0.5499011703742708,-0.06441054732544153,-0.6545544695639042,-0.4637239809227854
2008-04-16 01:00:00+00:00,1.8359142819058527,-1.1835344199858853,-0.2862074265770891,-0.16295255506535095,0.7455899238851829,-0.710192512591064,-0.4637239809227854
2008-04-16 02:00:00+00:00,-0.27502671700370834,-1.1835344199858853,-0.2862074265770891,-0.16295255506535095,0.8524375101651936,-0.710192512591064,-0.4637239809227854
2008-04-16 03:00:00+00:00,1.7277682568699821,-1.1835344199858853,-0.2862074265770891,-0.18564480548298526,0.23342343050189276,-0.6731004839062907,-0.4637239809227854
2008-04-16 04:00:00+00:00,-0.47446154276685776,-1.1835344199858853,-0.2862074265770891,-0.004475457690520396,-0.47157883363434216,-0.710192512591064,-0.4637239809227854
2008-04-16 05:00:00+00:00,-0.4750199695746128,-1.1835344199858853,-0.2862074265770891,-0.004475457690520396,-1.4734890926264428,-0.710192512591064,-0.4637239809227854
2008-04-16 06:00:00+00:00,-0.14109215109600065,-1.1835344199858853,-0.2862074265770891,0.19859455116284366,-1.7827264021590863,-0.710192512591064,-0.4637239809227854
2008-04-16 07:00:00+00:00,-0.25869941818154474,-1.1835344199858853,-0.2862074265770891,-0.4130265192608158,-2.099345102826743,-0.023989891418195356,-0.4637239809227854
2008-04-16 08:00:00+00:00,1.7801874617260092,-1.1835344199858853,-0.2862074265770891,0.17606062703204028,-1.4734890926264428,-0.710192512591064,-0.4637239809227854
2008-04-16 09:00:00+00:00,-0.19917655500812761,-1.1835344199858853,-0.2862074265770891,-0.32196274188925045,-0.3981279135158746,-0.6731004839062907,-0.4637239809227854
2008-04-16 10:00:00+00:00,-0.542492500840807,-1.1835344199858853,-0.2862074265770891,0.018137352451993823,-0.6173026561387054,0.3283844715917145,-0.4637239809227854
2008-04-16 11:00:00+00:00,-0.5209390534732637,-1.1835344199858853,-0.2862074265770891,-0.16295255506535095,0.7813489097184905,0.6993048036917288,-0.4637239809227854
2008-04-16 12:00:00+00:00,0.10713054441507039,-1.1835344199858853,-0.2862074265770891,-0.6871851682495324,0.15908573340158866,2.850642829426832,-0.4637239809227854
2008-04-16 13:00:00+00:00,1.8028073438958092,-1.1835344199858853,-0.2862074265770891,-0.18564480548298526,0.2334208350079469,0.9589490497374235,-0.4637239809227854
2008-04-16 14:00:00+00:00,-0.37298444116969715,-1.1835344199858853,-0.2862074265770891,-0.9167447043218075,1.9498912907931467,-0.376364209175823,-0.4637239809227854
2008-04-16 15:00:00+00:00,-0.6069637301705659,-1.1835344199858853,-0.2862074265770891,-1.471988488014541,1.061964383260402,0.6807587893493421,-0.4637239809227854
2008-04-16 16:00:00+00:00,-0.6246659109655908,-1.1835344199858853,-0.2862074265770891,-1.2862586090679868,-0.2873588833784132,-0.6916464982486774,-0.4637239809227854
2008-04-16 17:00:00+00:00,-0.6387063713326137,-1.1835344199858853,-0.2862074265770891,-0.939770637643129,2.255533834966818,-0.710192512591064,-0.4637239809227854
2008-04-16 18:00:00+00:00,0.15541225165934236,-1.1835344199858853,-0.2862074265770891,-0.9167447043218075,-0.39812534014259976,1.107317164476516,-0.4637239809227854
2008-04-16 19:00:00+00:00,1.7802775739172403,-1.1835344199858853,-0.2862074265770891,-0.7329972463051408,-0.508167593518977,0.532390629357967,-0.4637239809227854
2008-04-16 20:00:00+00:00,-0.6759087683859485,-1.1835344199858853,-0.2862074265770891,-0.9167447043218075,0.2705255256650097,0.3469304859341011,-0.4637239809227854
2008-04-16 21:00:00+00:00,-0.6792540178023938,-1.1835344199858853,-0.2862074265770891,-0.5499011703742708,0.19627349761093282,0.8105808897460485,-0.4637239809227854
2008-04-16 22:00:00+00:00,-0.7121236920944355,-1.1835344199858853,2.3575952251281502,-0.5956371617632169,1.4937078477458825,0.7178508180341153,-0.4637239809227854
2008-04-16 23:00:00+00:00,1.7807513419239822,-0.5134405742659488,-0.2862074265770891,-0.3902341701100157,0.3814952831622108,1.2000472814407315,-0.4637239809227854
2008-04-17 00:00:00+00:00,1.836209717489247,-0.5134405742659488,-0.2862074265770891,0.19859455116284366,2.2821506923408448,2.980464929823538,-0.4637239809227854
2008-04-17 01:00:00+00:00,1.8028032106937901,-0.5134405742659488,-0.2862074265770891,-0.16295255506535095,0.7455899238851829,2.7208206837778435,-0.4637239809227854
2008-04-17 02:00:00+00:00,-0.6527121011815203,-0.5134405742659488,-0.2862074265770891,0.018137352451993823,2.2821506923408448,0.8105808897460485,-0.4637239809227854
